fecha,ultima,apertura,maximo,minimo
20080411,19.3,18.7,19.45,18.65
20080414,19.25,19.4,19.4,19.25
20080415,18.95,19.25,19.25,18.7
20080416,19.1,18.95,19.1,18.6
20080417,19.0,18.95,19.0,18.9
20080418,19.5,18.5,19.5,18.5
20080421,19.0,19.0,19.0,18.9
20080422,18.5,18.5,18.7,18.5
20080423,18.5,18.5,18.5,18.2
20080424,18.1,18.3,18.3,18.1
20080425,18.0,18.1,18.1,17.7
20080428,18.0,18.0,18.1,18.0
20080429,18.0,17.85,18.0,17.85
20080430,17.75,17.5,17.75,17.4
20080502,17.5,17.5,17.6,17.5
20080505,17.6,17.6,17.6,17.6
20080506,17.4,17.5,17.5,17.3
20080507,18.0,17.35,18.0,17.3
20080508,17.3,17.3,17.4,17.3
20080509,17.3,17.15,17.3,17.15
20080512,18.0,17.3,18.0,17.3
20080514,17.2,17.3,17.3,17.2
20080515,17.7,17.2,17.7,17.0
20080516,17.2,17.2,17.2,17.2
20080519,18.2,17.7,18.6,17.7
20080520,18.6,18.2,19.0,18.2
20080521,19.6,19.4,20.0,19.4
20080522,18.9,19.2,19.2,18.85
20080526,18.2,18.2,18.2,18.2
20080527,18.8,18.6,18.8,18.6
20080528,19.0,18.6,19.0,18.6
20080602,18.6,18.6,18.6,18.6
20080603,18.5,18.2,18.5,18.2
20080604,18.35,18.35,18.35,18.35
20080605,18.3,18.3,18.3,18.3
20080606,18.3,18.3,18.3,17.3
20080609,17.3,18.3,18.3,17.3
20080610,17.0,17.3,17.3,17.0
20080611,16.8,16.8,16.8,16.4
20080612,16.5,17.0,17.0,16.5
20080618,16.7,16.3,16.7,16.3
20080619,16.0,15.8,16.15,15.8
20080620,15.8,15.8,15.8,15.8
20080623,15.8,15.8,15.8,15.3
20080627,15.8,15.7,15.8,15.7
