palabra,pagina,cantidad,fechaini,fechafin
link,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
https,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
link,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
shortlink,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
revista,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
noticias,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
search,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
secciones,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
secciones,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
politica,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
sociedad,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
economia,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
mundo,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
cultura,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
costumbres,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
salud,http://noticias.perfil.com/2017/01/12/las-competidoras-de-ypf-pelean-el-mercado-de-naftas-desde-el-precio/,1,20170112,20170112
