palabra,pagina,cantidad,fechaini,fechafin
businessweek,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
latest,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
issue,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
debrief,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
podcast,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
subscribe,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
more,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
crypto,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
hyperdrive,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
climate,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
changed,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
focus,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
women,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
graphics,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
billionaires,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
personal,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
finance,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
inspire,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
sponsored,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
content,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
send,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
tips,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
sign,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
sign,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
subscribe,https://www.bloomberg.com/research/stocks/private/board.asp?privcapId=880369,1,20170722,20170722
